,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
26,1.490213,9.500213,1.67,0.005576774,-0.00184221,0.00444,1.48703,9.48,1.647657,0.00556,-0.004404219,0.00222,1.48,9.49319,1.70319,0.003281139,-0.003232278,4.886075e-05,1.478742,9.48021,1.739161,0.002540953,-0.003506702,0.002540953
27,1.409779,9.49,1.699338,-2.307014e-05,0.005942116,0.004057884,1.481645,9.49,1.644178,-0.001195432,0.01223706,0.006687056,1.473289,9.503423,1.649866,-0.002242854,0.008821437,0.009977146,1.490352,9.51,1.689765,-0.00778,0.009554333,0.009781334
28,1.439798,9.510101,1.690354,-0.01162531,0.009841233,0.01067408,1.442548,9.479972,1.817535,-0.01435127,0.0109769,0.0154265,1.531106,9.437789,1.798894,-0.007748424,0.00444,0.01996842,1.460161,9.43996,1.90992,-0.006143685,0.0005263147,0.02163631
29,1.597359,9.449472,1.860792,0.002560975,0.003559151,0.02,1.575213,9.524787,1.767393,0.01338273,-0.00428182,0.01,1.572488,9.53,1.693805,0.01560384,0.003374034,0.003264245,1.476104,9.58667,1.581665,0.02169421,0.002745795,-0.003037897
30,1.470119,9.559762,1.640596,0.01315449,-0.003154489,-0.006202755,1.477427,9.472573,1.72,0.01090443,-0.01085304,-0.004337214,1.45002,9.45668,1.76998,0.01,-0.01884889,-0.008879747,1.359882,9.440118,1.820079,0.01444,-0.02081828,-0.0003485886
31,1.266469,9.47,1.930759,0.01967355,-0.02282071,0.008563555,1.153015,9.432059,1.972059,0.042903,-0.01007117,0.034013,1.316738,9.492861,1.738155,0.04424475,0.01235287,0.05042575,1.510892,9.511785,1.568513,0.05440596,0.008602138,0.06444
32,1.568049,9.57935,1.52935,0.04703239,-0.01518842,0.05925946,1.352614,9.482614,1.515228,0.04134052,-0.03018409,0.06305387,1.515461,9.511819,1.513635,0.03065334,-0.007731223,0.06975527,1.82,9.528989,1.47,0.02660304,0.005907679,0.06736536
33,1.819557,9.500443,1.5,0.01657962,-0.003718884,0.05365537,1.800348,9.482935,1.567413,0.0003416876,-0.00547429,0.03358636,1.727694,9.453539,1.625845,0.002191134,-0.01321454,0.02236459,1.759398,9.470451,1.659699,-0.004082294,0.00147108,0.01037446
34,1.770024,9.479988,1.650024,-0.00556,-0.001044267,0.006272705,1.712173,9.47,1.623481,-0.004415382,-0.008871536,-0.009963017,1.69,9.506742,1.616516,-0.004491924,-0.00667,-0.01767708,1.59252,9.5,1.64496,-0.002534312,0.0004813757,-0.02270138
35,1.63999,9.50001,1.680021,-0.00556,-0.001126384,-0.02444,1.617294,9.5,1.704588,-0.00333,-0.01067554,-0.02778,1.66,9.487972,1.707972,-0.002199911,-0.01008036,-0.03115018,1.659573,9.480427,1.730854,0.002373244,-0.02,-0.03889
36,1.641263,9.468737,1.750631,0.01189273,-0.01275028,-0.04222,1.638489,9.491511,1.66283,0.01344733,-0.01140255,-0.05093479,1.613826,9.52,1.643826,0.0176509,-0.01337291,-0.0554309,1.506155,9.498974,1.59,0.01897553,-0.01769178,-0.05859112
37,1.40431,9.510539,1.589461,0.01899436,-0.01576419,-0.05878564,1.33,9.50984,1.59968,0.01058921,-0.01556,-0.04830079,1.254836,9.513709,1.604836,0.01328461,-0.01115539,-0.03791617,1.158661,9.502165,1.577835,0.006680764,-0.006691547,-0.01557722
38,1.161072,9.510322,1.569571,0.005149061,-0.0005190794,-0.002151828,1.31,9.564872,1.534872,-0.000803791,0.005866209,0.02241137,1.390476,9.528436,1.573129,-0.001107635,-0.001102905,0.02778236,1.493133,9.51,1.590844,-0.00665401,0.002204082,0.03221204
39,1.509611,9.501168,1.64,-0.009294392,-0.002624392,0.03474757,1.571194,9.515597,1.663396,-0.01419357,0.01086357,0.03667,1.641449,9.525701,1.67285,-0.00992685,0.01214685,0.0364868,1.69,9.491094,1.68453,-0.00719658,0.002919726,0.02064289
40,1.670181,9.47,1.689819,-0.008500754,-0.00732951,0.01267049,1.64,9.454661,1.708348,-1.670119e-05,-0.00667,1.670119e-05,1.635903,9.5,1.674097,0.001114603,-0.003325397,-0.006674603,1.601344,9.538656,1.628656,0.003073936,0.0002560642,-0.01418394
41,1.489725,9.549969,1.65,0.005811015,-0.007940483,-0.01803487,1.362426,9.497574,1.642426,0.004453494,-0.005640242,-0.01562687,1.326688,9.486656,1.65,0.003305224,0.001134776,-0.007717948,1.320579,9.47,1.638263,0.007464662,0.002374194,0.006036483
42,1.269249,9.46025,1.64975,0.004677041,0.0002579025,0.01816243,1.438252,9.490334,1.574833,0.001175538,0.01447306,0.0376814,1.5,9.526261,1.560608,-0.002222315,0.007775371,0.04221769,1.539453,9.559726,1.569726,-0.006365382,0.004747362,0.03919462
43,1.670512,9.518977,1.600767,-0.01067963,0.01297388,0.03753075,1.674816,9.454816,1.685184,-0.01563805,0.001305484,0.02463548,1.68406,9.47,1.75406,-0.0121485,2.383204e-05,0.01884234,1.680698,9.508605,1.808605,-0.00222,-0.004707755,0.01167646
44,1.700507,9.47,1.829747,0.00262494,-0.002471295,0.004039148,1.704938,9.46,1.792594,0.01864022,-0.01746785,-0.01431525,1.693247,9.48,1.753247,0.02553394,-0.01556,-0.02327811,1.620667,9.519333,1.65,0.02694391,-0.01611972,-0.03250828
45,1.599457,9.529728,1.588913,0.03079091,-0.01476338,-0.03523662,1.544042,9.557192,1.47685,0.02238979,-0.00884155,-0.04,1.445356,9.541517,1.522322,0.01651143,-0.0156194,-0.0399802,1.301995,9.500998,1.520499,0.00667,-0.01228838,-0.03280786
46,1.26986,9.489719,1.59014,0.00460937,-0.007260719,-0.02545973,1.290319,9.47758,1.60758,-0.003232877,0.0,-0.003492163,1.31476,9.48,1.59381,-7.962926e-05,0.01438028,0.007859629,1.250416,9.509881,1.649643,-0.00167804,0.005010599,0.0219099
47,1.292141,9.499572,1.572141,-0.003837166,0.007600778,0.03562742,1.505621,9.5,1.564793,-0.009900279,0.008989721,0.04663676,1.615868,9.526553,1.603447,-0.00998376,0.004391281,0.04663737,1.659719,9.48,1.659719,-0.01081798,-0.00497333,0.04222
48,1.65941,9.519705,1.68059,-0.008445454,-0.0002209086,0.03689364,1.69,9.496622,1.714549,-0.008949258,0.003310247,0.02674901,1.732746,9.497254,1.727254,-0.00667,0.004442321,0.01887848,1.771191,9.47,1.718809,-0.0008477869,-0.003579285,-0.0002392848
49,1.729381,9.460206,1.730413,0.001473721,-0.01738466,-0.01368152,1.665819,9.5,1.715819,0.008921404,-0.0154971,-0.02891094,1.64831,9.503897,1.697793,0.01789327,-0.003178975,-0.03563551,1.66,9.509855,1.659855,0.01889,-0.0008591398,-0.04430344
50,1.609913,9.519913,1.629826,0.01628453,-0.01401463,-0.05212715,1.465615,9.517769,1.566692,0.01669365,-0.02446386,-0.0578273,1.385199,9.544801,1.595199,0.0166132,-0.02205037,-0.05766666,1.309681,9.509954,1.590046,0.009807505,-0.005219038,-0.04802167
51,1.233021,9.5,1.606979,0.009957398,-0.007737398,-0.0368619,1.200438,9.51,1.619781,0.004303242,-0.007188466,-0.01875106,1.240362,9.490362,1.639879,0.00582298,-0.009349613,-0.007470659,1.358985,9.522203,1.602203,0.00771265,0.001053959,0.005537483
52,1.416761,9.526478,1.569718,0.00331187,-0.00327561,0.01116439,1.43,9.520159,1.610159,-0.002487789,0.002487789,0.01859379,1.520022,9.51,1.640011,0.0,0.008481245,0.02140249,1.544258,9.545096,1.647871,0.003346906,0.001135245,0.01667842
53,1.483857,9.537714,1.678429,0.003324281,-0.00443714,0.01445146,1.479903,9.490292,1.729708,0.008049868,0.004411904,0.01387217,1.420015,9.53,1.72003,0.01333,-0.003257946,0.01509038,1.494667,9.50219,1.674381,0.0188319,0.01222,0.02330102
54,1.613486,9.496514,1.599772,0.01887141,0.01768687,0.01674437,1.589925,9.520075,1.520075,0.01161622,0.0002305912,0.006900591,1.560115,9.519885,1.500691,0.01038124,0.003711243,0.002982486,1.42618,9.50206,1.577641,-3.865246e-06,0.003336773,-0.001106135
55,1.401264,9.493755,1.581226,0.0,0.01556,0.005601985,1.409688,9.579688,1.619688,-0.002807238,0.00889,0.01026138,1.412986,9.508507,1.629253,-0.00667,0.01410378,0.01618605,1.43085,9.507146,1.62,0.001062927,0.002644083,0.02101585
56,1.284825,9.51,1.629361,-0.00444,-0.01078008,0.02496847,1.300184,9.519966,1.639983,0.0008275996,0.01991905,0.04358065,1.498963,9.481382,1.54,0.0,0.03513114,0.05230716,1.384829,9.537585,1.580342,-0.006540235,0.01238213,0.06114237
57,1.387119,9.517627,1.601441,-0.01,0.02116426,0.07111,1.714344,9.539246,1.658115,-0.006954228,0.03028423,0.07,1.809435,9.48774,1.699435,-0.0006896469,0.02505722,0.06547758,1.72172,9.47892,1.74172,-0.00556,0.002380076,0.05556
58,1.791306,9.425045,1.733739,-0.005012605,0.01228076,0.05068413,1.688313,9.690562,2.103937,0.0104983,3.780041e-05,0.04082305,1.227337,9.608098,2.412283,0.006510747,-0.009731571,0.059957,1.466585,9.62,2.644421,-0.01058964,0.08575781,0.1301472
59,2.547638,9.566219,2.227736,-0.03427366,0.1631636,0.1186122,2.36803,9.841221,1.508779,-0.08863991,0.01348059,0.06163756,1.567593,9.633155,1.538876,-0.1259767,-0.1007312,0.07808452,0.5550678,8.026414,1.884932,-0.243543,0.01559294,0.2240608
60,0.5311909,7.648797,2.20373,-0.3932511,0.1683288,0.333206,2.983489,7.65,1.999344,-0.7925928,0.4207869,0.6839048,2.594345,7.969487,2.126169,-1.052263,0.2678776,0.6966766,2.907563,7.601315,2.360732,-1.229517,0.1827134,0.7730837
61,3.311848,7.213465,2.608053,-1.33364,0.05950725,0.784087,2.563617,7.33017,2.930865,-1.532355,-0.168023,0.8170213,2.485406,6.899737,3.289995,-1.581817,-0.1620182,0.8384859,2.85751,7.475219,4.092809,-1.636359,-0.106204,0.8207453
62,3.236671,7.880457,4.857585,-1.624078,-0.06592788,0.7674058,3.724352,8.684284,5.217663,-1.501124,-0.0618044,0.5626477,3.317495,9.511615,4.999873,-1.359599,-0.06445331,0.4618074,3.097085,8.698484,5.12417,-1.020747,-0.0159266,0.1517901
63,3.048664,9.125323,4.978669,-0.860984,0.01611756,0.01583794,2.416261,8.048118,4.706371,-0.6343192,0.08571449,-0.04340683,2.224853,7.75728,4.270666,-0.5631045,0.1800634,-0.03504648,2.723783,6.964252,3.197098,-0.4899723,0.3316225,0.006632317
64,3.525249,9.861461,3.4521,-0.5071405,0.3492883,0.01455628,4.16833,10.41216,4.049043,-0.1806729,0.2145865,0.150545,1.658804,8.995232,5.284439,-0.3139432,0.06947512,0.1239722,2.606289,10.07608,4.992482,-0.4550459,0.5569926,-0.00425854
65,5.401508,7.284843,3.973532,-0.4580195,0.5606516,-0.0979468,2.779658,5.582112,4.399353,-0.61884,-0.04312907,-0.3066331,-0.4430789,5.535486,5.569282,-0.6123524,-0.1467961,-0.1538443,0.1988368,6.77842,7.135052,-0.4766711,0.4914087,0.2505858
66,3.759397,7.063524,7.764095,-0.3871172,0.8297,0.4084359,4.242745,6.18451,8.173249,-0.2897255,0.6570995,0.25262,4.836872,6.10067,7.734749,-0.2716402,0.4548889,0.1081475,4.058867,6.342089,7.823778,-0.1661753,0.30111,0.03042848
67,4.196752,6.956744,7.888244,-0.1292069,0.3297111,-0.002622144,3.831334,6.398945,7.382389,-0.02541326,0.361575,-0.09268924,3.865606,7.221455,6.80655,0.002067746,0.3310504,-0.1195391,3.351811,6.785871,6.506709,0.08615471,0.2210647,-0.1635129
68,2.741014,6.586819,6.585944,0.09623315,0.2243566,-0.209332,2.73089,6.772756,6.450902,0.1064399,0.3557897,-0.22222,2.622116,7.002395,6.477325,0.1056591,0.3735471,-0.21889,2.613087,6.912859,6.486389,0.1120024,0.3393052,-0.208848
69,0.9756664,7.383152,6.840394,0.09698021,0.2649334,-0.2347825,1.070859,7.042417,6.948534,0.1853069,0.4386632,-0.1915266,2.472614,6.598652,6.985337,0.2052055,0.4938852,-0.1814164,1.583467,7.062729,6.995817,0.2089841,0.3351156,-0.2373216
70,0.7011872,6.944214,7.065964,0.2206518,0.2687577,-0.2641141,1.959593,7.009699,6.94485,0.3099882,0.3930943,-0.2189902,2.140247,7.098332,6.645371,0.3003992,0.2688658,-0.2514094,1.799529,7.198091,6.892385,0.3197256,0.08758841,-0.2666927
71,1.250806,7.268591,6.669027,0.2987871,-0.01667627,-0.2910153,0.5074571,7.347815,6.691999,0.3235848,-0.05445945,-0.310494,0.4773287,7.681916,6.74,0.4064595,0.009136067,-0.2710954,0.6350133,7.527725,6.51,0.4994987,0.1283887,-0.191092
72,0.4965204,7.08674,6.950466,0.5713373,0.1814636,-0.1353327,0.7798966,7.076357,6.607623,0.6324541,0.2384348,-0.05667,0.7500393,7.394291,5.758445,0.6453455,0.2857567,-0.03921509,1.758412,8.010794,5.067939,0.6435495,0.340702,-0.03823637
73,1.687036,7.615169,5.341857,0.6602696,0.2758075,-0.06870313,1.620303,7.473064,4.018058,0.5362045,0.1320805,-0.1735644,0.8435419,8.213592,3.907921,0.4597641,0.08760578,-0.1959873,0.5634717,7.692656,3.858175,0.3957846,0.1350931,-0.1811533
74,-0.05599804,8.215057,3.525057,0.2990732,0.1926614,-0.1543719,-0.3970105,8.364785,5.093256,0.3118243,0.4741965,0.01236048,0.8568236,8.325423,5.431871,0.2436182,0.536387,0.03750608,0.4981517,7.666303,5.851374,0.2907242,0.3441383,0.03214516
75,-0.4685208,8.403706,4.998515,0.2594422,0.2032251,0.03659188,-0.4449696,9.138334,4.324997,0.2609883,0.1321861,0.1031948,0.9952222,8.174445,4.17,0.2158089,-0.02852021,0.1113764,-0.04238042,8.203003,3.840623,0.08513659,-0.2612986,0.1053132
76,-0.4820016,9.213457,3.971092,0.00812449,-0.2982772,0.1492921,4.026109,6.905006,3.856619,0.02734717,-0.3203127,0.04863124,0.8336187,8.501881,4.615486,-0.09443737,-0.6416247,-0.07371811,0.4833729,8.289705,4.482012,-0.1609556,-0.4806856,-0.0344715
77,0.1793469,8.516449,4.803361,-0.1568123,-0.3983196,0.0005986648,0.634292,8.373691,5.35,-0.1412515,-0.3567482,0.01817329,0.5318104,7.94113,5.427874,-0.1167996,-0.2690632,0.02511282,0.7767959,7.800445,6.016796,-0.06332812,0.02222655,0.1222226
78,1.412462,7.866708,5.929877,-0.01706317,0.1008387,0.1557559,1.422671,8.171289,5.307127,0.02195291,0.02741745,0.1160673,1.987938,7.995767,5.301534,0.06961127,0.005580002,0.08281849,1.770402,8.108187,5.115513,0.08694912,-0.1589128,-0.0161164
79,1.048063,8.225484,5.123779,0.09078924,-0.1886542,-0.03801272,1.15602,8.2257,5.03398,0.1100505,-0.09128686,-0.01952568,1.311415,8.083153,4.706087,0.1125361,-0.0765084,-0.0201616,0.7633556,7.923928,4.574714,0.08952323,-0.07317788,-0.03193445
80,1.156131,8.093066,4.787209,0.08636756,-0.03090462,-0.02808109,1.112251,8.380861,5.206027,0.09335093,-0.08638579,-0.05094778,1.062262,8.345913,5.279101,0.1147934,-0.09933697,-0.05622303,1.240143,8.126086,4.863186,0.12333,-0.07819608,-0.044341
81,0.8519892,8.098931,4.596567,0.1171068,-0.05256814,-0.04037126,0.8047542,8.331419,4.586658,0.09493403,0.0175325,-0.01987611,1.147075,8.554149,4.93195,0.09500722,0.04021102,-0.01111,1.022066,8.284463,4.753086,0.09091534,0.003389704,-0.01303801
82,1.016525,8.313475,4.632196,0.08535995,0.02020005,-0.005519702,1.234075,8.338272,4.472098,0.06959563,0.04640032,-0.006872033,1.054496,8.313202,4.541573,0.03980828,0.01909853,-0.02100994,0.7600516,8.31588,4.808493,0.01839195,0.05437122,-2.564845e-05
83,1.127533,8.388272,4.94,0.01673035,0.07501383,0.006606507,0.7314281,8.331339,4.905357,0.0360131,0.02848457,0.007173394,0.7012394,8.348098,4.910289,0.05394859,0.06350252,0.0306174,1.295991,8.742005,5.406002,0.119011,0.10838,0.06411978
84,1.468522,8.568348,5.181739,0.1637137,0.07503968,0.05870052,1.03409,8.597955,4.844763,0.202487,0.01284278,0.04435115,1.580853,8.562613,4.226987,0.209052,0.02213957,0.0266968,0.9468268,8.536346,3.96,0.1757576,-0.02104222,0.006031112
85,1.151942,8.669204,3.937612,0.142541,0.01034067,0.005297038,1.266006,8.543468,3.999195,0.09281849,-0.01046891,-0.01132335,1.117216,8.581392,4.04848,0.06191311,-0.03333,-0.02108212,1.129992,8.509996,4.190005,0.03503522,-0.02864671,-0.02444
86,0.9575433,8.513439,4.271965,0.01325281,-0.03778,-0.02519569,1.020919,8.535204,4.426123,0.00534524,-0.004065015,-0.01433286,1.032647,8.51794,4.499413,0.0001686919,0.00556,-0.01205131,0.9936444,8.580228,4.588633,0.014014,0.02402629,-0.001325425
87,1.227038,8.5661,4.423138,0.01356872,0.02946211,0.001446423,0.8034614,8.801953,4.484734,0.01796909,0.02154504,-0.00199312,1.273873,8.539191,4.385676,0.02551291,0.05081855,0.01175285,0.7934643,8.54567,4.350866,0.009147385,-0.01746208,-0.009219642
88,0.9496666,8.475704,4.368926,-0.00111,0.005093109,0.002533673,1.009671,8.501941,4.403553,-0.01689243,0.01388344,0.005615606,0.84784,8.57784,4.579093,-0.01856655,0.003060618,0.01149802,1.14119,8.480698,4.616293,-0.01085981,0.01756149,0.01803019
89,0.9883648,8.671635,4.78327,-0.002445934,0.00314889,0.01889,1.140693,8.500198,4.721237,0.03465242,0.0006147886,0.02538293,1.016062,8.475411,4.614589,0.04130812,-0.02869188,0.01787906,1.031621,8.540232,4.529537,0.05197928,-0.005375725,0.02932464
90,1.273942,8.558269,4.413077,0.05625269,0.0009711873,0.02992903,1.004127,8.592937,4.354709,0.04669123,-0.02665935,0.01999292,1.163505,8.639897,4.339897,0.04992369,-0.01556,0.02103369,1.116439,8.599491,4.230509,0.04028067,-0.03106944,0.01140588
91,1.108893,8.550988,4.198024,0.024721,-0.030281,0.00667,1.182775,8.541067,4.140427,0.006774504,-0.03164153,-0.004159717,0.9708698,8.561307,4.264787,-0.003788445,-0.03642724,-0.009331893,1.136944,8.60816,4.486736,-0.005626527,0.007646947,0.00667
92,1.179519,8.615662,4.446506,-0.003568002,-0.006430773,-0.00111,1.015435,8.587826,4.499457,-0.004626859,-0.0005595203,0.005557191,1.186359,8.50727,4.474539,0.0002868117,0.01279362,0.01111,1.07094,8.54,4.393282,-0.00216663,-0.008622671,0.00454722
93,1.045108,8.568369,4.425108,-0.001420659,-0.003019341,0.006773553,1.158042,8.554895,4.479021,0.005407841,-0.007023975,0.009949432,1.028964,8.61,4.471036,0.004637084,-0.02007021,0.005669633,1.192268,8.558185,4.428185,0.007189406,-0.01162941,0.01374746
94,1.216777,8.504518,4.428704,0.01197743,-0.016126,0.01111,1.008628,8.54,4.525885,0.01679934,-0.006022704,0.01692869,1.152825,8.524944,4.507881,0.01802924,0.007030025,0.02024924,1.152696,8.63,4.484608,0.02739738,-0.002948071,0.01873723
95,1.171809,8.66727,4.449113,0.03218127,0.004479077,0.01892873,1.152126,8.577301,4.25854,0.02743882,-0.003943635,0.00979566,1.043599,8.613599,4.244267,0.02111,-0.004707785,0.01111,1.203125,8.598958,4.325833,0.009760474,0.001980474,0.008649935
96,1.16,8.553433,4.357712,0.005784387,-0.002444387,0.004553204,1.194332,8.56,4.428556,0.009542705,0.0005002736,0.005712432,1.167152,8.559288,4.421424,0.01187002,-0.01246389,0.00333,1.135833,8.551389,4.401389,0.01125378,-0.01966408,4.792744e-05
97,1.087516,8.573758,4.398121,0.01434276,-0.007292915,0.001694326,1.15446,8.57223,4.406283,0.01854225,0.009195784,0.006496123,1.220551,8.624295,4.361718,0.01543339,0.006093667,0.008110139,1.193285,8.635372,4.368657,0.01649892,0.007694846,0.00444
98,1.265169,8.585593,4.239576,0.01197774,-0.006651269,-0.002705615,1.164934,8.71141,4.297344,0.005011559,-0.01085349,-0.006954498,1.291524,8.419062,4.231211,-0.0002022511,0.000698914,-0.0007120817,1.16,8.627289,4.310511,-0.01541391,-0.005705435,-0.005632718
99,1.12789,8.68,4.390312,-0.01231319,0.001203188,-0.005653188,1.135262,8.550677,4.39,-0.01239611,0.001691678,-0.00778,0.9706684,8.580668,4.460668,-0.01,-0.001271101,-0.005075449,1.201143,8.580681,4.412044,-0.01202367,0.01780933,0.006374628
